IDX,NORMAN_SusDat_ID,DTXSID,concentration_value,concentration_unit,time_point,IDX_l,station_water_combined,lat,lon,station_name_n,country,water_body_name_n,river_basin_name_n,COORDS,EARTH,EUROPE,MARINE,DETECTED,AGGREGATED,DTXSID_AVAILABLE
45237,NS00000383,DTXSID1023990,0,mg/l,2002-12-10T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
31689,NS00007493,DTXSID2023434,0,mg/l,2007-12-19T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
43971,NS00000236,DTXSID0023901,0.00001,mg/l,2006-12-19T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,True,False,True
32289,NS00001715,DTXSID6020939,0.00069,mg/l,2004-11-24T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
59997,NS00001649,DTXSID2032683,0,mg/l,2002-10-25T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
48638,NS00000384,DTXSID7020479,0,mg/l,2003-04-01T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
52029,NS00000251,DTXSID8052853,0,mg/l,2002-07-10T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
32358,NS00001715,DTXSID6020939,0.0015,mg/l,2009-10-21T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
51470,NS00000251,DTXSID8052853,0,mg/l,2003-09-03T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
53164,NS00000701,DTXSID0024000,0,mg/l,2010-01-13T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
59406,NS00010418,DTXSID1042158,0,mg/l,2001-03-06T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
40621,NS00004912,DTXSID1020439,0,mg/l,2005-01-25T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
47772,NS00000253,DTXSID4024018,0,mg/l,2009-08-26T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
35753,NS00008307,DTXSID3020833,0.00006,mg/l,2008-12-25T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
53971,NS00010461,DTXSID2024163,0,mg/l,2003-06-18T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
35305,NS00008307,DTXSID3020833,0.00012,mg/l,2007-09-20T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
42174,NS00009617,DTXSID8031861,0,mg/l,2009-04-08T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
58305,NS00010418,DTXSID1042158,0,mg/l,2000-08-09T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
42219,NS00111620,DTXSID80873012,0.000002,mg/l,2009-05-06T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
31648,NS00007493,DTXSID2023434,0.012,mg/l,2004-10-27T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
49539,NS00000135,DTXSID2032390,0,mg/l,2009-12-15T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
37242,NS00010861,DTXSID9020295,0,mg/l,2005-11-29T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
44878,NS00010265,DTXSID4024729,0.00005,mg/l,2004-08-10T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,True,False,True
36190,NS00008307,DTXSID3020833,0.0022,mg/l,2006-07-19T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
52383,NS00000251,DTXSID8052853,0,mg/l,2006-09-27T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
40382,NS00010822,DTXSID1020431,0,mg/l,2000-06-06T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
34264,NS00008307,DTXSID3020833,0.00019,mg/l,2004-11-10T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
30986,NS00045349,DTXSID7074458,0,mg/l,2004-02-05T14:48:00Z,941,s04_scheldt estuary,51.345,3.825,s04,Belgium,scheldt estuary,,True,True,True,False,False,False,True
32023,NS00003929,DTXSID6022977,0.007,mg/l,2005-01-19T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
37355,NS00010656,DTXSID8020090,0,mg/l,2009-12-14T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
38580,NS00010820,DTXSID2021284,0,mg/l,2004-03-02T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
51399,NS00005725,DTXSID0020319,0,mg/l,2009-07-29T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
50326,NS00008168,DTXSID3020679,0,mg/l,2005-08-08T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
46537,NS00000261,DTXSID0037495,0,mg/l,2009-07-27T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
33387,NS00010255,DTXSID3021986,0,mg/l,2008-01-16T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
53581,NS00010461,DTXSID2024163,0,mg/l,2009-07-29T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
41029,NS00000290,DTXSID60182457,0.00003,mg/l,2007-05-15T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
45282,NS00000383,DTXSID1023990,0,mg/l,2007-07-31T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
58508,NS00010418,DTXSID1042158,0,mg/l,2009-02-11T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
43442,NS00009161,DTXSID5037498,0,mg/l,2005-06-08T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
45584,NS00000487,DTXSID5020449,0,mg/l,2000-12-29T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
51882,NS00000251,DTXSID8052853,0,mg/l,2001-03-02T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
50964,NS00000457,DTXSID4024145,0,mg/l,2001-10-08T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
34875,NS00008307,DTXSID3020833,0.00027,mg/l,2006-07-15T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
51162,NS00008895,DTXSID3034872,0,mg/l,2004-02-18T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
32675,NS00000636,DTXSID7021029,3.00000002607703E-06,mg/l,2005-07-06T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
37347,NS00010656,DTXSID8020090,0,mg/l,2009-04-06T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
57706,NS00008271,DTXSID1022267,0,mg/l,2009-12-16T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
47599,NS00008266,DTXSID9020407,0,mg/l,2010-01-12T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
32001,NS00003929,DTXSID6022977,0.0092,mg/l,2009-02-11T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
39890,NS00010696,DTXSID2022121,0,mg/l,2008-04-21T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
42367,NS00009389,DTXSID8031865,0.0000083,mg/l,2008-10-21T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,True,False,True
46931,NS00000121,DTXSID6041842,0,mg/l,2003-09-30T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
51010,NS00000457,DTXSID4024145,0,mg/l,2006-07-04T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
33261,NS00009400,DTXSID8026228,0.00006,mg/l,2007-08-01T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
55689,NS00008169,DTXSID4024193,0,mg/l,2009-08-26T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
51834,NS00000251,DTXSID8052853,0,mg/l,2000-07-07T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
48685,NS00000384,DTXSID7020479,0,mg/l,2007-06-05T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
36981,NS00001502,DTXSID0024761,0,mg/l,2009-06-02T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
57940,NS00000248,DTXSID4022448,0,mg/l,2006-11-22T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
54294,NS00010461,DTXSID2024163,0,mg/l,2007-10-25T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
34762,NS00008307,DTXSID3020833,0.0005,mg/l,2006-03-24T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
47717,NS00000253,DTXSID4024018,0,mg/l,2005-06-08T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
46238,NS00008490,DTXSID5037494,0,mg/l,2007-07-03T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
43051,NS00000083,DTXSID0039223,0,mg/l,2002-05-14T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
32887,NS00010254,DTXSID4021056,0,mg/l,2006-03-14T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
40941,NS00000290,DTXSID60182457,0,mg/l,2007-06-04T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
42815,NS00000247,DTXSID0020442,0,mg/l,2008-01-15T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
33075,NS00001476,DTXSID3052692,0,mg/l,2006-06-07T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
47437,NS00008266,DTXSID9020407,0,mg/l,2007-02-14T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
36017,NS00008307,DTXSID3020833,0.00008,mg/l,2009-10-06T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
53503,NS00010461,DTXSID2024163,0,mg/l,2006-08-02T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
52741,NS00010440,DTXSID7040287,0,mg/l,2009-10-19T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
31000,NS00045349,DTXSID7074458,0,mg/l,2004-09-09T11:45:00Z,941,s04_scheldt estuary,51.345,3.825,s04,Belgium,scheldt estuary,,True,True,True,False,False,False,True
34563,NS00008307,DTXSID3020833,0.00039,mg/l,2005-09-06T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
42908,NS00007170,DTXSID7058175,0,mg/l,2010-01-12T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
52269,NS00000251,DTXSID8052853,0,mg/l,2004-11-10T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
34838,NS00008307,DTXSID3020833,0.00027,mg/l,2006-06-08T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
39576,NS00010696,DTXSID2022121,0.00031,mg/l,2003-09-10T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
49595,NS00000066,DTXSID8020620,0,mg/l,2006-01-18T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
55923,NS00098478,DTXSID6024175,0,mg/l,2009-03-09T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
56667,NS00010410,DTXSID7047568,0,mg/l,2006-03-27T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
41342,NS00006269,DTXSID1025271,0,mg/l,2006-03-29T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
50134,NS00006349,DTXSID1024122,0,mg/l,2009-12-02T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
54389,NS00010461,DTXSID2024163,0,mg/l,2008-09-18T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
59316,NS00010418,DTXSID1042158,0,mg/l,2008-09-04T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
36558,NS00004799,DTXSID5021380,0,mg/l,2006-03-15T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
30229,NS00008865,DTXSID7020182,2.73971861931717E-05,mg/l,2007-09-03T14:30:00Z,824,ilokbacka palanka_danube,45.2321677982,19.36285607935,ilokbacka palanka,Croatia,danube,danube,True,True,True,False,True,False,True
38325,NS00010820,DTXSID2021284,0,mg/l,2005-07-06T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
34856,NS00008307,DTXSID3020833,0.00028,mg/l,2006-06-26T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
49509,NS00000135,DTXSID2032390,0,mg/l,2008-11-19T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
57673,NS00008271,DTXSID1022267,0,mg/l,2006-05-10T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
49964,NS00006349,DTXSID1024122,0,mg/l,2008-09-24T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
47981,NS00002192,DTXSID5032365,0.00001,mg/l,2004-09-29T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
56360,NS00010410,DTXSID7047568,0,mg/l,2002-04-17T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
38221,NS00010820,DTXSID2021284,0,mg/l,2007-10-22T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
39561,NS00010696,DTXSID2022121,0.00025,mg/l,2003-08-11T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
58410,NS00010418,DTXSID1042158,0,mg/l,2005-04-13T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
49604,NS00000066,DTXSID8020620,0,mg/l,2006-09-27T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
36218,NS00008307,DTXSID3020833,0.00003,mg/l,2007-08-01T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
52094,NS00000251,DTXSID8052853,0.00007,mg/l,2002-11-22T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
56294,NS00010410,DTXSID7047568,0,mg/l,2001-10-12T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
38357,NS00010820,DTXSID2021284,0,mg/l,2007-12-19T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
40819,NS00009252,DTXSID0044941,0,mg/l,2004-04-27T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
58365,NS00010418,DTXSID1042158,0,mg/l,2003-07-23T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,False,False,True
55696,NS00008169,DTXSID4024193,0,mg/l,2001-08-08T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
52507,NS00000251,DTXSID8052853,0,mg/l,2007-10-18T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
38670,NS00010820,DTXSID2021284,0,mg/l,2010-04-06T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
59238,NS00010418,DTXSID1042158,0,mg/l,2007-11-12T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
58571,NS00010418,DTXSID1042158,0,mg/l,2000-06-30T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
34201,NS00008307,DTXSID3020833,0.00031,mg/l,2004-09-07T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
41375,NS00006269,DTXSID1025271,0,mg/l,2006-11-22T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
41366,NS00006269,DTXSID1025271,0,mg/l,2006-09-13T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
39064,NS00008096,DTXSID7021360,0,mg/l,2001-10-05T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
39239,NS00010696,DTXSID2022121,0.00011,mg/l,2001-01-12T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,True,False,True
37595,NS00010721,DTXSID5023902,0,mg/l,2005-11-14T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
56837,NS00010410,DTXSID7047568,0,mg/l,2003-09-30T00:00:00Z,976,nieuwersluis_rhine,,,nieuwersluis,Netherlands,rhine,rhine,False,False,False,False,False,False,True
41947,NS00010161,DTXSID2022098,0,mg/l,2006-04-26T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
35077,NS00008307,DTXSID3020833,0.00014,mg/l,2007-02-04T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
36738,NS00001502,DTXSID0024761,0,mg/l,2007-11-19T00:00:00Z,977,andijk rhine rhine nl_rhine,,,andijk rhine rhine nl,Netherlands,rhine,rhine,False,False,False,False,False,False,True
47706,NS00000253,DTXSID4024018,0,mg/l,2004-07-07T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
56611,NS00010410,DTXSID7047568,0,mg/l,2003-12-17T00:00:00Z,975,nieuwegein 950_rhine,,,nieuwegein 950,Netherlands,rhine,rhine,False,False,False,False,False,False,True
34581,NS00008307,DTXSID3020833,0.00053,mg/l,2005-09-24T00:00:00Z,974,lobith 860_rhine,,,lobith 860,Netherlands,rhine,rhine,False,False,False,False,True,False,True
