IDX,NORMAN_SusDat_ID,DTXSID,concentration_value,concentration_unit,time_point,IDX_l,station_water_combined,lat,lon,station_name_n,country,water_body_name_n,river_basin_name_n,COORDS,EARTH,EUROPE,MARINE,DETECTED,AGGREGATED,DTXSID_AVAILABLE
660410,NS00003861,DTXSID9020827,0,mg/l,2010-02-15T00:00:00Z,1952,saintwandrillerancon 2_la rancon,49.5238246091667,0.751065030277778,saintwandrillerancon 2,France,la rancon,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
546613,NS00010021,DTXSID7020764,0,mg/l,2010-05-04T00:00:00Z,1778,beautor 1_loise,49.6489962280556,3.34926614305556,beautor 1,France,le canal lateral c loise,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
857099,NS00085172,DTXSID3032670,0,mg/l,2011-11-14T00:00:00Z,1585,chessylespres 1_larmance,48.0083882547222,3.89496328,chessylespres 1,France,larmance,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
907833,NS00007985,DTXSID8024236,0,mg/l,2011-10-05T00:00:00Z,1628,savignysurorge 1_lorge,48.6709000097222,2.35507050361111,savignysurorge 1,France,lorge,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
402980,NS00010255,DTXSID3021986,0,mg/l,2010-06-07T00:00:00Z,1552,ouagne 1_le beuvron,47.3989070402778,3.49416069916667,ouagne 1,France,le beuvron,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
159399,NS00000487,DTXSID5020449,0,mg/l,2008-08-05T00:00:00Z,1300,lyonne a amazy_NA,696330,2265400,lyonne a amazy,France,yonne,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
560870,NS00003145,DTXSID1020855,0,mg/l,2010-05-06T00:00:00Z,1799,persan 1_lesches,49.1450402952778,2.27139137416667,persan 1,France,lesches,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
782561,NS00009562,DTXSID9020372,0,mg/l,2011-04-27T00:00:00Z,1533,vinets 1_laube,48.5303735880556,4.2343752175,vinets 1,France,laube,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
445500,NS00010188,DTXSID0021389,0,mg/l,2010-08-04T00:00:00Z,1620,autruysurjuine 1_la juine,48.2918361816667,2.09726988805556,autruysurjuine 1,France,la juine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
148839,NS00006999,DTXSID1034715,0.061,mg/l,2008-10-02T00:00:00Z,1260,lavelon a lachapelleauxpots_NA,570970.999893592,2492844.99956914,lavelon a lachapelleauxpots,France,avelon,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
449434,NS00008817,DTXSID5041851,0,mg/l,2010-07-07T00:00:00Z,1626,saintgermainlesarpajon 1_lorge,48.5947487625,2.25965563166667,saintgermainlesarpajon 1,France,lorge,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
706224,NS00000361,DTXSID5032442,0,mg/l,2010-10-05T00:00:00Z,2018,ecouche 1_ludon,48.7143497847222,0.127999425277778,ecouche 1,France,ludon,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
538711,NS00008490,DTXSID5037494,0.00028600001335144,mg/l,2010-11-29T00:00:00Z,1765,vetheuil 2_le ru de la vallee du roi,49.0640932055556,1.70146004,vetheuil 2,France,le ru de la vallee du roi,seine normandie,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
923245,NS00009634,DTXSID8040278,0,mg/l,2011-09-06T00:00:00Z,1644,crosne 2_lyerres,48.7108297638889,2.46453063666667,crosne 2,France,lyerres,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
252279,NS00008096,DTXSID7021360,0,mg/l,2003-05-06T00:00:00Z,1445,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
641824,NS00000516,DTXSID2032631,0,mg/l,2010-10-13T00:00:00Z,1920,emance 1_la drouette,48.5963330958333,1.7159899075,emance 1,France,la drouette,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
801846,NS00010255,DTXSID3021986,0,mg/l,2011-04-14T00:00:00Z,1549,montreuillon 1_lyonne,47.1770274727778,3.78727187555556,montreuillon 1,France,lyonne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
38035,NS00010869,DTXSID9021841,0,mg/l,2007-08-29T00:00:00Z,975,nieuwegein 950_rhine,NA,NA,nieuwegein 950,Netherlands,rhine,rhine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
132871,NS00009161,DTXSID5037498,0,mg/l,2009-05-21T00:00:00Z,1182,skarfos_stavros tis psokas,NA,NA,skarfos,Cyprus,stavros tis psokas,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
958377,NS00000277,DTXSID9024194,0,mg/l,2011-01-11T00:00:00Z,1677,arnancourt 1_la blaise,48.3509566152778,4.91800971666667,arnancourt 1,France,la blaise,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
37969,NS00010869,DTXSID9021841,0,mg/l,2004-08-04T00:00:00Z,975,nieuwegein 950_rhine,NA,NA,nieuwegein 950,Netherlands,rhine,rhine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
491439,NS00010414,DTXSID1021871,0,mg/l,2010-06-15T00:00:00Z,1695,merlaut 1_la chee,48.7675678355556,4.68047366416667,merlaut 1,France,la chee,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
453127,NS00000249,DTXSID4058156,0,mg/l,2010-02-04T00:00:00Z,1633,chevreuse 2_lyvette,48.7050015830556,2.03760784,chevreuse 2,France,lyvette,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
710812,NS00008837,DTXSID4041494,0,mg/l,2010-02-15T00:00:00Z,2027,tierceville 1_la seulles,49.2914110836111,0.5304108075,tierceville 1,France,la seulles,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
128578,NS00000258,DTXSID4027608,0,mg/l,2008-11-03T00:00:00Z,1143,budca hron rkm 1482 danube sk_hron,48.562874054,19.0447596855,budca hron rkm 1482 danube sk,Slovakia,hron,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
688021,NS00000560,DTXSID2020420,0,mg/l,2010-07-26T00:00:00Z,1995,hermivallesvaux 1_la paquine,49.1656854497222,0.273899240833333,hermivallesvaux 1,France,la paquine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
739864,NS00000191,DTXSID8042478,0,mg/l,2011-07-11T00:00:00Z,1503,nodsurseine 1_la seine,47.7641944605556,4.57098584888889,nodsurseine 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
972088,NS00000180,DTXSID8034324,0,mg/l,2011-02-09T00:00:00Z,1690,robertespagne 1_la saulx,48.7358274475,5.04020845861111,robertespagne 1,France,la saulx,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
917522,NS00000487,DTXSID5020449,0,mg/l,2011-09-06T00:00:00Z,1639,courtomer 1_lyerres,48.650945945,2.90342545111111,courtomer 1,France,lyerres,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
921917,NS00010269,DTXSID4024272,0,mg/l,2011-11-03T00:00:00Z,2114,villecresnes 2_le reveillon,48.7204656722222,2.54307090888889,villecresnes 2,France,le reveillon,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
91418,NS00010438,DTXSID8034580,0,mg/l,2009-09-28T00:00:00Z,1079,ustie_ida,49.0148055725,19.8116111575,ustie,Slovakia,cierny vah,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
509620,NS00000243,DTXSID4024195,0,mg/l,2010-11-25T00:00:00Z,1722,mareuilleport 3_le flagot,49.0866062163889,3.74313402,mareuilleport 3,France,le flagot,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
583162,NS00000436,DTXSID3032626,0,mg/l,2010-08-25T00:00:00Z,1831,novionporcien 2_le plumion,49.5837256144444,4.41188989916667,novionporcien 2,France,le plumion,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
338124,NS00008096,DTXSID7021360,0.00002,mg/l,2007-07-02T00:00:00Z,1497,keizersveer m865_NA,NA,NA,keizersveer m865,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
228478,NS00008490,DTXSID5037494,0,mg/l,2002-02-12T00:00:00Z,1410,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
862013,NS00000251,DTXSID8052853,0,mg/l,2011-06-08T00:00:00Z,1589,molinons 1_la vanne,48.2321775563889,3.53640122027778,molinons 1,France,la vanne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
230100,NS00010461,DTXSID2024163,0,mg/l,2003-07-16T00:00:00Z,1409,rechtgetrokken dender nieuwe dender_NA,129551,191944,rechtgetrokken dender nieuwe dender,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
254477,NS00010496,DTXSID0020523,0,mg/l,2002-06-25T00:00:00Z,1421,visbetbeek_NA,212745,204103,visbetbeek,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
162073,NS00000236,DTXSID0023901,0,mg/l,2008-05-22T00:00:00Z,1310,salon a autet_NA,852609,2287915,salon a autet 852609:2287915,France,salon,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
561257,NS00004799,DTXSID5021380,0,mg/l,2010-02-01T00:00:00Z,1800,meriel 1_loise,49.0843709166667,2.20405712027778,meriel 1,France,le canal lateral c loise,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
640550,NS00010410,DTXSID7047568,0,mg/l,2010-07-27T00:00:00Z,1918,auneau 2_launay,48.4758587013889,1.75679845777778,auneau 2,France,launay,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
225656,NS00000251,DTXSID8052853,0,mg/l,2003-03-11T00:00:00Z,1411,grote spierebeek fabrieksbeek bondillebeek_NA,77837,157988,grote spierebeek fabrieksbeek bondillebeek,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
153854,NS00009297,DTXSID7041883,0,mg/l,2008-09-16T00:00:00Z,1279,le bras de lorne a goulet_NA,420620,2416300,le bras de lorne a goulet,France,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,TRUE
741018,NS00000084,DTXSID6023862,0,mg/l,2011-05-23T00:00:00Z,1504,charreysurseine 1_la seine,47.9428806002778,4.50756606638889,charreysurseine 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
596898,NS00010438,DTXSID8034580,0,mg/l,2010-08-09T00:00:00Z,1849,aubreville 3_la cousances,49.1430079766667,5.07864534777778,aubreville 3,France,la cousances,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
268321,NS00010822,DTXSID1020431,0.0002,mg/l,2003-11-18T00:00:00Z,1428,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
198880,NS00000487,DTXSID5020449,0,mg/l,2004-06-01T00:00:00Z,1409,rechtgetrokken dender nieuwe dender_NA,129551,191944,rechtgetrokken dender nieuwe dender,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
995101,NS00009999,DTXSID3037541,0,mg/l,2011-05-19T00:00:00Z,1716,villeneuverennevillechevigny 2_la berle,48.9155718291667,4.06580201666667,villeneuverennevillechevigny 2,France,la berle,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
451213,NS00000436,DTXSID3032626,0,mg/l,2010-10-06T00:00:00Z,1629,athismons 2_lorge,48.7116777208333,2.40073748138889,athismons 2,France,lorge,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
766993,NS00000457,DTXSID4024145,0,mg/l,2011-07-05T00:00:00Z,1521,longueville 1_le ru du dragon,48.52661433,3.23230505388889,longueville 1,France,le ru du dragon,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
540839,NS00000685,DTXSID4032611,0,mg/l,2010-06-17T00:00:00Z,1769,orignyenthierache 2_le ton,49.8954188413889,4.02409892138889,orignyenthierache 2,France,le ton,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
673688,NS00010461,DTXSID2024163,0,mg/l,2010-12-15T00:00:00Z,1973,paluel 1_la durdent,49.8313028397222,0.627728847222222,paluel 1,France,la durdent,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
778520,NS00008266,DTXSID9020407,0,mg/l,2011-03-23T00:00:00Z,1530,argancon 2_le landion,48.2512153916667,4.6048036025,argancon 2,France,le landion,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
336804,NS00000378,DTXSID3021196,0,mg/l,2010-05-31T00:00:00Z,1497,keizersveer m865_NA,NA,NA,keizersveer m865,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
648085,NS00008242,DTXSID7021869,0,mg/l,2010-08-11T00:00:00Z,1930,lery 1_leure,49.2873471038889,1.20955802472222,lery 1,France,leure,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
30500,NS00112892,DTXSID60872503,0,mg/l,2003-07-02T06:00:00Z,945,s15a_scheldt estuary,51.313333333,4.273333333,s15a,Belgium,scheldt estuary,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
397265,NS00003861,DTXSID9020827,0,mg/l,2010-06-07T00:00:00Z,1541,droyes 1_la heronne,48.5233177963889,4.74802671916667,droyes 1,France,la heronne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
532002,NS00000560,DTXSID2020420,0,mg/l,2010-05-19T00:00:00Z,1755,gressy 1_la beuvronne,48.9648138963889,2.67733364194444,gressy 1,France,la beuvronne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
203717,NS00003145,DTXSID1020855,0,mg/l,2000-09-26T00:00:00Z,1445,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
534769,NS00000243,DTXSID4024195,0,mg/l,2010-08-24T00:00:00Z,1758,poissy 1_la seine,48.9367818902778,2.03883504388889,poissy 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
194939,NS00009484,DTXSID6024254,0.000083,mg/l,2002-08-27T00:00:00Z,1410,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
377418,NS00002157,DTXSID5021544,0,mg/l,2010-09-06T00:00:00Z,1512,terrefondree 1_la grome,47.7289862625,4.86475750083333,terrefondree 1,France,la grome,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
580059,NS00004723,DTXSID5037490,0,mg/l,2010-01-25T00:00:00Z,1828,attigny 1_laisne,49.4801101527778,4.57907329666667,attigny 1,France,laisne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
832926,NS00010418,DTXSID1042158,0,mg/l,2011-12-14T00:00:00Z,1568,sinceylesrouvray 1_largentalet,47.4447361905556,4.15410146944444,sinceylesrouvray 1,France,largentalet,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
611881,NS00000704,DTXSID8040727,0,mg/l,2010-09-16T00:00:00Z,1874,montataire 2_le therain,49.2438116361111,2.45126712472222,montataire 2,France,le therain,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
626590,NS00007685,DTXSID7020637,0,mg/l,2010-03-01T00:00:00Z,1894,fourges 1_lepte,49.1199803225,1.64512256055556,fourges 1,France,lepte,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
943545,NS00000704,DTXSID8040727,0,mg/l,2011-09-13T00:00:00Z,1662,sarrey 2_la traire,48.0081839358333,5.41643801388889,sarrey 2,France,la traire,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
282628,NS00000276,DTXSID3024318,0,mg/l,2004-06-01T00:00:00Z,1493,brakel m845_maas,NA,NA,brakel m845,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
506535,NS00098479,DTXSID3024235,0,mg/l,2010-11-25T00:00:00Z,1716,villeneuverennevillechevigny 2_la berle,48.9155718291667,4.06580201666667,villeneuverennevillechevigny 2,France,la berle,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
166954,NS00008451,DTXSID0032578,0,mg/l,2008-11-27T00:00:00Z,1326,la seine a saintnicolasdebliquetuit_NA,483390,2504000,la seine a saintnicolasdebliquetuit,France,seine,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
396769,NS00010410,DTXSID7047568,0,mg/l,2010-10-13T00:00:00Z,1540,longchampsuraujon 1_laujon,48.1537118258333,4.80477132888889,longchampsuraujon 1,France,laujon,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
818426,NS00000148,DTXSID3052725,0,mg/l,2011-12-13T00:00:00Z,1559,la ferteloupiere 2_le vrin,47.9174213452778,3.23621176833333,la ferteloupiere 2,France,le vrin,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
667383,NS00000516,DTXSID2032631,0,mg/l,2010-11-17T00:00:00Z,1964,mesnieresenbray 1_la bethune,49.7600627702778,1.37879705222222,mesnieresenbray 1,France,la bethune,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
813934,NS00010461,DTXSID2024163,0,mg/l,2011-04-12T00:00:00Z,1557,bassou 1_lyonne,47.9264096213889,3.51953192444444,bassou 1,France,lyonne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
506565,NS00008448,DTXSID3024239,0,mg/l,2010-11-25T00:00:00Z,1716,villeneuverennevillechevigny 2_la berle,48.9155718291667,4.06580201666667,villeneuverennevillechevigny 2,France,la berle,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
927936,NS00005373,DTXSID9029221,0,mg/l,2011-01-20T00:00:00Z,1651,bonneuilenfrance 1_le crould,48.9758255772222,2.42605166444444,bonneuilenfrance 1,France,le crould,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
188553,NS00009999,DTXSID3037541,0,mg/l,2000-11-13T00:00:00Z,1426,dijle_dijle,170485.333333333,178709.666666667,dijle,Belgium,Scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
658369,NS00000487,DTXSID5020449,0,mg/l,2010-01-27T00:00:00Z,1949,le houlme 1_le cailly,49.5083998302778,1.03695400444444,le houlme 1,France,le cailly,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
495446,NS00007529,DTXSID4024359,0,mg/l,2010-10-20T00:00:00Z,1700,vitryenperthois 1_la saulx,48.7456726261111,4.62581992833333,vitryenperthois 1,France,la saulx,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
549484,NS00003861,DTXSID9020827,0,mg/l,2010-11-02T00:00:00Z,1783,cambronnelesribecourt 1_loise,49.4987692677778,2.91298365472222,cambronnelesribecourt 1,France,le canal lateral c loise,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
430715,NS00007529,DTXSID4024359,0,mg/l,2010-08-16T00:00:00Z,1594,etiolles 1_le ruisseau des hauldres,48.6327779366667,2.46577705277778,etiolles 1,France,le ruisseau des hauldres,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
835607,NS00010440,DTXSID7040287,0,mg/l,2011-05-10T00:00:00Z,1570,molay 1_le serein,47.7322571233333,3.93964907583333,molay 1,France,le serein,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
67620,NS00000215,DTXSID1040661,0,mg/l,2007-12-17T00:00:00Z,977,andijk rhine rhine nl_rhine,NA,NA,andijk rhine rhine nl,Netherlands,rhine,rhine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
508468,NS00009638,DTXSID3030056,0,mg/l,2010-08-16T00:00:00Z,1720,reuil 1_la marne,49.0813584494444,3.79733395416667,reuil 1,France,la marne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
593666,NS00008448,DTXSID3024239,0,mg/l,2010-12-07T00:00:00Z,1845,choisyaubac 1_laisne,49.4361469483333,2.87647015888889,choisyaubac 1,France,laisne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
597457,NS00007860,DTXSID80184211,0,mg/l,2010-03-08T00:00:00Z,1850,varennesenargonne 1_laire,49.2278886725,5.03436874277778,varennesenargonne 1,France,laire,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
773739,NS00001590,DTXSID6023991,0,mg/l,2011-09-05T00:00:00Z,1526,montereaufaultyonne 1_la seine,48.3888235863889,2.95967977861111,montereaufaultyonne 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
229959,NS00010461,DTXSID2024163,0,mg/l,2002-03-07T00:00:00Z,1461,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
122848,NS00000247,DTXSID0020442,0,mg/l,2008-10-13T00:00:00Z,1118,bratislava stred danube rkm 1869 danube sk_danube,48.138326119,17.1072038339,bratislava stred danube rkm 1869 danube sk,Slovakia,danube,danube,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
864438,NS00008490,DTXSID5037494,9.20000001788139E-05,mg/l,2011-08-03T00:00:00Z,2103,oncysurecole 1_lecole,48.3869948161111,2.47944449833333,oncysurecole 1,France,lecole,seine normandie,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
538964,NS00000704,DTXSID8040727,0,mg/l,2010-04-27T00:00:00Z,1766,bonnieressurseine 1_la seine,49.0370387686111,1.5719745125,bonnieressurseine 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
374925,NS00004799,DTXSID5021380,0,mg/l,2010-03-24T00:00:00Z,1510,merysurseine 1_la seine,48.5073803797222,3.88982603055556,merysurseine 1,France,la seine,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
679553,NS00010461,DTXSID2024163,0,mg/l,2010-11-09T00:00:00Z,1981,mannevillesurrisle 1_la risle,49.3471872838889,0.565680163611111,mannevillesurrisle 1,France,la risle,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
23297,NS00001649,DTXSID2032683,0,mg/l,2001-09-17T00:00:00Z,649,skjern a gjaldbaek bro_skjern a,47.6923,61.99423,skjern a gjaldbaek bro,Denmark,skjern a,dk1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
340830,NS00010269,DTXSID4024272,0,mg/l,2009-11-16T00:00:00Z,1497,keizersveer m865_NA,NA,NA,keizersveer m865,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
737243,NS00000236,DTXSID0023901,0,mg/l,2010-03-03T00:00:00Z,2068,chauny 1_le canal lateral c loise,49.6068613611111,3.22265937472222,chauny 1,France,le canal lateral c loise,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
185961,NS00009999,DTXSID3037541,0,mg/l,2002-11-13T00:00:00Z,1443,waterloop van de hoge landen vrasenebeek speeldersbeek_NA,143622,216107,waterloop van de hoge landen vrasenebeek speeldersbeek,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
221174,NS00008968,DTXSID5020154,0.00032,mg/l,2002-07-30T00:00:00Z,1407,zenne_NA,146003,168480.571428571,zenne,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
187155,NS00003861,DTXSID9020827,0,mg/l,2001-12-18T00:00:00Z,1410,schelde ringvaart_NA,112369.777777778,184846.111111111,schelde ringvaart,Belgium,scheldt,scheldt,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
345708,NS00008817,DTXSID5041851,0,mg/l,2010-06-28T00:00:00Z,1497,keizersveer m865_NA,NA,NA,keizersveer m865,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
567777,NS00000361,DTXSID5032442,0,mg/l,2010-02-18T00:00:00Z,1808,landricourt 2_lailette,49.4926662333333,3.36318856472222,landricourt 2,France,lailette,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
24939,NS00001129,DTXSID4052689,0,mg/l,2007-12-18T00:00:00Z,667,storsjon_storsjon,63.1640974039797,14.6020024316617,storsjon,Sweden,storsjon,se2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
449414,NS00010438,DTXSID8034580,0,mg/l,2010-07-07T00:00:00Z,1626,saintgermainlesarpajon 1_lorge,48.5947487625,2.25965563166667,saintgermainlesarpajon 1,France,lorge,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
752272,NS00010607,DTXSID1021790,0,mg/l,2011-08-16T00:00:00Z,1511,menesble 1_lource,47.7669049516667,4.90125928388889,menesble 1,France,lource,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
315043,NS00000251,DTXSID8052853,0,mg/l,2008-11-21T00:00:00Z,1495,heel m690_maas,NA,NA,heel m690,Netherlands,meuse,meuse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
404384,NS00098478,DTXSID6024175,0,mg/l,2010-05-05T00:00:00Z,1554,andryes 1_la rivire de druyes,47.535389715,3.45311279305556,andryes 1,France,la rivire de druyes,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
580819,NS00000249,DTXSID4058156,0,mg/l,2010-06-21T00:00:00Z,1828,attigny 1_laisne,49.4801101527778,4.57907329666667,attigny 1,France,laisne,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
547161,NS00010265,DTXSID4024729,0,mg/l,2010-07-12T00:00:00Z,1779,pontleveque 1_la verse,49.56357947,2.99998618361111,pontleveque 1,France,la verse,seine normandie,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
